Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   10000/220003      ndn::Name::Name(ndn::Name&&) [168]
                0.00    0.00   10000/220003      ndn::Interest::Interest(ndn::Interest&&) [170]
                0.00    0.00   20000/220003      ndn::BlockEncoder::getEncoded() [164]
                0.00    0.00  180003/220003      void __gnu_cxx::new_allocator<ndn::Block>::construct<ndn::Block, ndn::Block>(ndn::Block*, ndn::Block&&) [61]
[59]     0.0    0.00    0.00  220003         ndn::Block::Block(ndn::Block&&) [59]
                0.00    0.00  230003/240003      std::shared_ptr<ndn::Buffer const>::shared_ptr(std::shared_ptr<ndn::Buffer const>&&) [54]
                0.00    0.00  230003/240003      std::vector<ndn::Block, std::allocator<ndn::Block> >::vector(std::vector<ndn::Block, std::allocator<ndn::Block> >&&) [58]
-----------------------------------------------
                0.00    0.00      22/210047      void std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_construct_node<std::pair<char const, char> const&>(std::_Rb_tree_node<std::pair<char const, char> >*, std::pair<char const, char> const&) [380]
                0.00    0.00      22/210047      void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<char const, char> > >::construct<std::pair<char const, char>, std::pair<char const, char> const&>(std::pair<char const, char>*, std::pair<char const, char> const&) [364]
                0.00    0.00   10000/210047      void __gnu_cxx::new_allocator<ndn::Block>::construct<ndn::Block, ndn::Block const&>(ndn::Block*, ndn::Block const&) [173]
                0.00    0.00   10000/210047      void __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const> >::construct<std::shared_ptr<ndn::Buffer const>, std::shared_ptr<ndn::Buffer const> >(std::shared_ptr<ndn::Buffer const>*, std::shared_ptr<ndn::Buffer const>&&) [177]
                0.00    0.00   10000/210047      void __gnu_cxx::new_allocator<ndn::Interest>::construct<ndn::Interest, ndn::Interest>(ndn::Interest*, ndn::Interest&&) [175]
                0.00    0.00  180003/210047      void __gnu_cxx::new_allocator<ndn::Block>::construct<ndn::Block, ndn::Block>(ndn::Block*, ndn::Block&&) [61]
[60]     0.0    0.00    0.00  210047         operator new(unsigned long, void*) [60]
-----------------------------------------------
                0.00    0.00  180003/180003      void std::allocator_traits<std::allocator<ndn::Block> >::construct<ndn::Block, ndn::Block>(std::allocator<ndn::Block>&, ndn::Block*, ndn::Block&&) [127]
[61]     0.0    0.00    0.00  180003         void __gnu_cxx::new_allocator<ndn::Block>::construct<ndn::Block, ndn::Block>(ndn::Block*, ndn::Block&&) [61]
                0.00    0.00  180003/394006      ndn::Block&& std::forward<ndn::Block>(std::remove_reference<ndn::Block>::type&) [39]
                0.00    0.00  180003/210047      operator new(unsigned long, void*) [60]
                0.00    0.00  180003/220003      ndn::Block::Block(ndn::Block&&) [59]
-----------------------------------------------
                0.00    0.00  150013/150013      std::allocator<unsigned char>::~allocator() [71]
[62]     0.0    0.00    0.00  150013         __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [62]
-----------------------------------------------
                0.00    0.00  146007/146007      std::allocator_traits<std::allocator<ndn::Block> >::allocate(std::allocator<ndn::Block>&, unsigned long) [260]
[63]     0.0    0.00    0.00  146007         __gnu_cxx::new_allocator<ndn::Block>::allocate(unsigned long, void const*) [63]
                0.00    0.00  146007/392011      __gnu_cxx::new_allocator<ndn::Block>::_M_max_size() const [40]
-----------------------------------------------
                0.00    0.00  146006/146006      std::allocator_traits<std::allocator<ndn::Block> >::deallocate(std::allocator<ndn::Block>&, ndn::Block*, unsigned long) [65]
[64]     0.0    0.00    0.00  146006         __gnu_cxx::new_allocator<ndn::Block>::deallocate(ndn::Block*, unsigned long) [64]
-----------------------------------------------
                0.00    0.00    6005/146006      std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_deallocate_node(ndn::Block*) [259]
                0.00    0.00  140001/146006      std::_Vector_base<ndn::Block, std::allocator<ndn::Block> >::_M_deallocate(ndn::Block*, unsigned long) [27]
[65]     0.0    0.00    0.00  146006         std::allocator_traits<std::allocator<ndn::Block> >::deallocate(std::allocator<ndn::Block>&, ndn::Block*, unsigned long) [65]
                0.00    0.00  146006/146006      __gnu_cxx::new_allocator<ndn::Block>::deallocate(ndn::Block*, unsigned long) [64]
-----------------------------------------------
                0.00    0.00  140001/140001      void std::allocator_traits<std::allocator<ndn::Block> >::destroy<ndn::Block>(std::allocator<ndn::Block>&, ndn::Block*) [126]
[66]     0.0    0.00    0.00  140001         void __gnu_cxx::new_allocator<ndn::Block>::destroy<ndn::Block>(ndn::Block*) [66]
                0.00    0.00  140001/252006      ndn::Block::~Block() <cycle 1> [36]
-----------------------------------------------
                0.00    0.00       2/103085      std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_initialize_map(unsigned long) [580]
                0.00    0.00       4/103085      std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_initialize_map(unsigned long) [490]
                0.00    0.00      10/103085      std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_initialize_map(unsigned long) [411]
                0.00    0.00     314/103085      std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_deallocate_node(std::shared_ptr<ndn::Buffer const>*) [320]
                0.00    0.00     314/103085      std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_allocate_node() [319]
                0.00    0.00    1406/103085      std::_Deque_iterator<std::shared_ptr<ndn::Buffer const>, std::shared_ptr<ndn::Buffer const>&, std::shared_ptr<ndn::Buffer const>*>::_S_buffer_size() [287]
                0.00    0.00    1999/103085      std::deque<ndn::Block, std::allocator<ndn::Block> >::_S_buffer_size() [281]
                0.00    0.00    6005/103085      std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_deallocate_node(ndn::Block*) [259]
                0.00    0.00    6005/103085      std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_allocate_node() [258]
                0.00    0.00   10001/103085      std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_deallocate_node(ndn::Interest*) [155]
                0.00    0.00   10001/103085      std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_allocate_node() [154]
                0.00    0.00   22024/103085      std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*>::_S_buffer_size() [97]
                0.00    0.00   45000/103085      std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>::_S_buffer_size() [88]
[67]     0.0    0.00    0.00  103085         std::__deque_buf_size(unsigned long) [67]
-----------------------------------------------
                0.00    0.00  100012/100012      std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [70]
[68]     0.0    0.00    0.00  100012         __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&) [68]
-----------------------------------------------
                0.00    0.00   50006/100012      __gnu_cxx::new_allocator<unsigned char>::max_size() const [77]
                0.00    0.00   50006/100012      __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [75]
[69]     0.0    0.00    0.00  100012         __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const [69]
-----------------------------------------------
                0.00    0.00   50006/100012      std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [609]
                0.00    0.00   50006/100012      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [9]
[70]     0.0    0.00    0.00  100012         std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [70]
                0.00    0.00  100012/100012      __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&) [68]
-----------------------------------------------
                0.00    0.00       1/100008      ndn::Buffer::Buffer(void const*, unsigned long) [7]
                0.00    0.00   50001/100008      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [83]
                0.00    0.00   50006/100008      std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [609]
[71]     0.0    0.00    0.00  100008         std::allocator<unsigned char>::~allocator() [71]
                0.00    0.00  150013/150013      __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [62]
-----------------------------------------------
                0.00    0.00   10000/80000       ndn::BlockParser::decode() [163]
                0.00    0.00   10000/80000       ndn::BlockParser::parse() [161]
                0.00    0.00   20000/80000       ndn::BlockEncoder::getEncoded() [164]
                0.00    0.00   20000/80000       std::queue<ndn::Block, std::deque<ndn::Block, std::allocator<ndn::Block> > >::push(ndn::Block&&) [135]
                0.00    0.00   20000/80000       std::deque<ndn::Block, std::allocator<ndn::Block> >::push_back(ndn::Block&&) [133]
[72]     0.0    0.00    0.00   80000         std::remove_reference<ndn::Block&>::type&& std::move<ndn::Block&>(ndn::Block&) [72]
-----------------------------------------------
                0.00    0.00     312/66318       std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_S_max_size(std::allocator<std::shared_ptr<ndn::Buffer const> > const&) [327]
                0.00    0.00    6000/66318       std::deque<ndn::Block, std::allocator<ndn::Block> >::_S_max_size(std::allocator<ndn::Block> const&) [264]
                0.00    0.00   10000/66318       std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_S_max_size(std::allocator<ndn::Interest> const&) [216]
                0.00    0.00   50006/66318       std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [80]
[73]     0.0    0.00    0.00   66318         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [73]
-----------------------------------------------
                0.00    0.00       4/50024       std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_impl_data const&) [483]
                0.00    0.00      10/50024       std::deque<ndn::Block, std::allocator<ndn::Block> >::_M_destroy_data(std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*>, std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*>, std::allocator<ndn::Block> const&) [413]
                0.00    0.00   20005/50024       std::deque<ndn::Block, std::allocator<ndn::Block> >::end() [101]
                0.00    0.00   30005/50024       std::deque<ndn::Block, std::allocator<ndn::Block> >::begin() [92]
[74]     0.0    0.00    0.00   50024         std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*>::_Deque_iterator(std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*> const&) [74]
-----------------------------------------------
                0.00    0.00   50006/50006       std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [78]
[75]     0.0    0.00    0.00   50006         __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [75]
                0.00    0.00   50006/100012      __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const [69]
-----------------------------------------------
                0.00    0.00   50006/50006       std::allocator<unsigned char>::allocator() [572]
